,life_expectancy,year,adult_mortality,infant_mortality,1-4_mortality,alcohol,hep_b,bmi,polio,health_gov_expendt%,dtp3,hiv_aids,gdp,5_19thinness,5_19obesity,hdi,schooling,drinking_water,national_income_capita,health_expenditure%_gdp,obesity_adlts,region_Europe & Central Asia,region_Latin America & Caribbean,region_Middle East & North Africa,region_North America,region_South Asia,region_Sub-Saharan Africa,status_Developing
1289,81.6,2009.0,60.07475,0.003295,0.00015,7.25,96.0,25.7,96.0,9.41,96.0,0.1,36976.84512,0.5,11.2,0.868,16.3,99.6708,32970.0,8.97654,17.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1290,81.8,2010.0,57.75965,0.003235,0.00014,6.95,96.0,25.7,96.0,9.42,96.0,0.1,35849.37364,0.5,11.4,0.869,16.4,99.62494,33400.0,8.95361,18.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1291,82.0,2011.0,57.57915,0.003175,0.00014,6.98,96.0,25.7,96.0,9.27,96.0,0.1,38334.68477,0.5,11.6,0.872,16.4,99.57908,34420.0,8.83464,18.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1292,82.0,2012.0,56.77875,0.003105,0.000135,7.49,96.0,25.7,96.0,9.28,97.0,0.1,34814.12436,0.5,11.7,0.877,16.6,99.53333,34070.0,8.95606,18.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1293,82.3,2013.0,55.55059,0.00301,0.000135,7.35,96.0,25.6,96.0,9.22,96.0,0.1,3537.27441,0.5,11.9,0.876,16.5,99.48765,34100.0,8.95227,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1294,82.5,2014.0,53.56635,0.002885,0.000125,7.56,95.0,25.6,95.0,9.25,95.0,0.1,35396.66517,0.5,12.1,0.877,16.3,99.44202,46393.47631757764,9.01144,19.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1295,82.7,2015.0,54.8563,0.00273,0.000115,9.066824887953715,93.0,25.6,93.0,7.964231790732576,93.0,0.1,349.14755,0.6,12.3,0.881,16.3,99.44225,30643.15479890065,8.98803,19.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1296,72.6,2000.0,173.4333,0.018605,0.000815,3.46,83.47184465366604,25.5,95.0,5.81,93.0,2.2,336.8742,2.0,6.0,0.682,11.4,93.12331,6210.0,5.76896,15.9,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1297,72.7,2001.0,174.5632,0.018415,0.00079,3.89,87.80552014578029,25.6,99.0,5.34,99.0,2.2,3394.878,2.0,6.4,0.68,10.9,93.28157,6320.0,5.27379,16.4,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1298,73.0,2002.0,171.3427,0.018485,0.00076,3.76,88.53078831885091,25.8,99.0,4.86,99.0,2.3,3596.496282,1.9,6.8,0.69,11.7,93.43519,10730.548206007115,4.85186,16.9,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1299,73.1,2003.0,169.6668,0.01863,0.00076,3.48,36.0,25.9,99.0,4.56,96.0,2.3,3465.221998,1.9,7.2,0.694,11.9,93.587,11146.986825612687,4.55483,17.4,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1300,73.3,2004.0,167.6982,0.018835,0.000755,3.67,98.0,26.1,97.0,4.8,98.0,2.3,3719.97351,1.9,7.6,0.689,11.1,93.40358,11996.757024107974,5.25799,17.9,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1301,73.5,2005.0,163.8865,0.018935,0.00075,3.59,99.0,26.2,99.0,4.7,99.0,1.9,482.24762,1.9,8.0,0.706,12.4,93.07216,11687.095414506337,4.43783,18.4,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1302,74.0,2006.0,153.9183,0.018735,0.00075,3.63,97.0,26.4,99.0,4.22,95.0,1.5,4313.1682,1.8,8.4,0.709,12.5,92.7127,9160.0,4.47904,18.9,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1303,74.2,2007.0,150.7086,0.01816,0.000765,3.64,92.0,26.5,94.0,4.87,92.0,0.9,462.517913,1.8,8.8,0.714,12.5,92.35199,8100.0,5.12474,19.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1304,74.5,2008.0,146.7512,0.017515,0.00077,3.51,92.0,26.6,91.0,5.4,91.0,0.4,492.492378,1.8,9.2,0.718,12.6,91.99024,8250.0,5.43879,20.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1305,74.7,2009.0,143.3775,0.016935,0.000745,3.33,9.0,26.8,9.0,5.16,9.0,0.6,4293.383274,1.8,9.6,0.721,12.7,91.62727,7810.0,4.78717,20.6,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1306,75.0,2010.0,139.2474,0.01663,0.000705,3.55,94.0,26.9,94.0,5.3,94.0,0.5,4682.728424,1.8,10.0,0.721,12.7,91.26319,7900.0,5.00621,21.1,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1307,75.2,2011.0,138.5606,0.016555,0.0007,3.58,92.0,27.1,93.0,5.21,92.0,0.6,513.549487,1.8,10.5,0.722,12.8,90.89815,8170.0,4.93164,21.7,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1308,75.3,2012.0,137.3493,0.016765,0.00068,3.65,96.0,27.2,96.0,5.66,96.0,0.5,521.33363,1.8,10.9,0.725,12.8,90.53372,8420.0,4.99466,22.3,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1309,75.6,2013.0,134.6466,0.017055,0.000695,3.79,93.0,27.4,86.0,5.91,93.0,0.6,56.144952,1.8,11.4,0.727,12.8,90.17014,8480.0,5.23896,22.9,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1310,75.8,2014.0,131.8485,0.01708,0.000675,3.83,92.0,27.5,93.0,5.36,92.0,0.5,4855.743789,1.8,11.9,0.727,12.8,90.31852,19061.53522770361,5.2326,23.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1311,76.2,2015.0,132.5525,0.01653,0.00065,4.586270853087228,91.0,27.6,91.0,6.2889559330085305,91.0,0.5,4965.989857,1.8,12.5,0.729,12.8,90.46777,19322.5006045219,5.65508,24.1,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1312,81.1,2000.0,72.13989,0.00328,0.00031,7.97,77.42445557745691,22.5,98.0,7.53,85.0,0.1,38532.488,1.6,2.9,0.852,14.5,98.4875,26260.0,7.15091,2.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1313,81.5,2001.0,70.20154,0.003135,0.000285,8.03,82.78537922699729,22.5,81.0,7.75,95.0,0.1,33846.46564,1.6,2.9,0.856,14.6,98.4875,27000.0,7.3592,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1314,81.8,2002.0,68.38249,0.003015,0.00027,7.87,85.69929050945552,22.5,89.0,7.85,96.0,0.1,32289.3554,1.6,2.9,0.86,14.7,98.4875,27680.0,7.47336,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1315,81.9,2003.0,68.41291,0.00291,0.00026,7.83,91.00712944150428,22.5,97.0,8.0,97.0,0.1,3488.3992,1.6,3.0,0.863,14.8,98.4875,28410.0,7.611,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1316,82.1,2004.0,66.85536,0.00282,0.00025,7.7,90.23116539708144,22.6,97.0,8.3,99.0,0.1,37688.72234,1.6,3.1,0.866,14.8,98.4875,29930.0,7.65719,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1317,82.0,2005.0,67.52382,0.00274,0.00024,7.99,89.62747573513298,22.6,95.0,8.18,98.0,0.1,37217.64873,1.6,3.1,0.87,14.9,98.52771,31150.0,7.78067,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1318,82.4,2006.0,66.73748,0.002665,0.000235,7.49,90.53713816853133,22.6,95.0,8.19,98.0,0.1,35433.98896,1.6,3.2,0.873,14.9,98.56792,32730.0,7.80784,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1319,82.6,2007.0,65.64838,0.002595,0.00023,7.29,91.49343048118953,22.6,97.0,8.25,98.0,0.1,35275.22843,1.7,3.2,0.877,15.0,98.60812,34500.0,7.89046,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1320,82.7,2008.0,64.13428,0.00252,0.000225,7.11,92.05664767803182,22.6,98.0,8.6,98.0,0.1,39339.29757,1.7,3.3,0.88,15.0,98.64833,34710.0,8.19951,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1321,83.0,2009.0,62.70425,0.002445,0.00022,7.09,95.75673360767132,22.7,99.0,9.51,97.0,0.1,4855.17564,1.7,3.3,0.881,15.0,98.68855,32880.0,9.0583,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1322,83.0,2010.0,61.35915,0.00237,0.000215,6.9,96.3018560333403,22.7,98.0,9.58,97.0,0.1,4457.67639,1.7,3.3,0.879,15.1,98.72875,34830.0,9.15677,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1323,82.5,2011.0,62.19125,0.0023,0.00024,7.39,84.97426202425709,22.7,96.0,1.7,97.0,0.1,48167.99727,1.8,3.4,0.884,15.1,98.76896,35380.0,10.61672,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1324,83.3,2012.0,57.18827,0.00222,0.00021,7.39,89.217199847762,22.7,99.0,1.17,97.0,0.1,4863.47665,1.8,3.4,0.889,15.3,98.80917,36440.0,10.79065,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1325,83.5,2013.0,55.85786,0.00216,0.00021,7.55,89.05451303345444,22.7,99.0,1.25,96.0,0.1,4454.44746,1.9,3.3,0.894,15.3,98.84937,37630.0,10.79159,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1326,83.5,2014.0,54.46324,0.0021,0.000205,0.01,91.03454524618292,22.7,99.0,1.23,96.0,0.1,3896.21151,1.9,3.3,0.899,15.3,98.88958,18708.019874761987,10.83205,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1327,83.7,2015.0,52.57222,0.002035,0.0002,6.720749370754362,93.4630103793038,22.7,99.0,8.831563743288399,96.0,0.1,34474.13736,1.9,3.3,0.902,15.3,98.92979,28290.599076230217,10.88551,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1328,71.7,2000.0,133.2413,0.02338,0.001175,0.49,93.0,27.8,94.0,9.65,91.0,0.1,1657.889256,4.1,7.6,0.7,12.6,99.40183,6180.0,9.63494,26.4,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1329,71.9,2001.0,130.9823,0.023195,0.00112,0.55,97.0,27.9,97.0,9.9,99.0,0.1,1728.2659,4.0,7.9,0.706,12.7,99.36469,6530.0,9.88527,26.9,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1330,72.1,2002.0,128.9904,0.023205,0.001075,0.54,95.0,28.0,95.0,9.68,95.0,0.1,1812.288374,4.0,8.3,0.712,13.0,99.32752,6780.0,9.65558,27.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1331,72.3,2003.0,127.0129,0.02307,0.00106,0.54,97.0,28.0,97.0,9.15,97.0,0.1,1889.213962,3.9,8.6,0.717,13.2,99.29035,7060.0,9.11606,28.1,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1332,72.5,2004.0,125.1161,0.02268,0.00103,0.54,95.0,28.1,95.0,9.5,95.0,0.1,261.456882,3.9,8.9,0.723,13.5,99.25321,7770.0,9.02237,28.6,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1333,72.4,2005.0,126.6522,0.02204,0.000975,0.55,95.0,28.2,95.0,8.88,95.0,0.1,223.83787,3.9,9.3,0.73,13.8,99.23149,8500.0,8.86275,29.2,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1334,72.8,2006.0,121.552,0.021495,0.000905,0.59,98.0,28.3,98.0,8.8,98.0,0.1,2537.349,3.9,9.6,0.733,13.7,99.21413,9290.0,8.05621,29.7,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1335,73.0,2007.0,119.9841,0.0206,0.000895,0.6,98.0,28.3,98.0,8.35,98.0,0.1,2762.86354,3.8,9.9,0.736,13.6,99.19569,10190.0,8.30105,30.3,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1336,73.1,2008.0,118.6927,0.019695,0.00083,0.61,97.0,28.4,98.0,8.78,97.0,0.1,3385.69665,3.8,10.2,0.739,13.6,99.17622,10810.0,8.75393,30.8,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1337,73.3,2009.0,117.4957,0.0188,0.00079,0.59,98.0,28.5,98.0,9.54,98.0,0.1,3492.1396,3.8,10.5,0.742,13.6,99.15565,11130.0,9.50213,31.4,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1338,73.4,2010.0,116.3903,0.017985,0.000755,0.51,98.0,28.5,98.0,8.42,98.0,0.1,3679.19275,3.8,10.8,0.739,13.2,99.1341,10950.0,8.3893,31.9,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1339,73.6,2011.0,115.3202,0.01728,0.000715,0.43,98.0,28.6,98.0,8.39,98.0,0.1,387.324145,3.8,11.1,0.737,13.1,99.11156,11190.0,8.29932,32.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1340,73.7,2012.0,114.2562,0.016575,0.00068,0.41,98.0,28.7,98.0,8.0,98.0,0.1,387.753211,3.8,11.5,0.735,12.9,99.0881,11390.0,7.88292,33.1,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1341,73.9,2013.0,113.4896,0.01593,0.000655,0.4,98.0,28.8,98.0,7.23,98.0,0.1,3992.86717,3.9,11.8,0.737,13.1,99.06368,11660.0,7.2477,33.7,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1342,74.0,2014.0,112.5622,0.01543,0.000635,0.41,98.0,28.8,98.0,7.45,98.0,0.1,466.94775,3.9,12.2,0.737,13.1,99.03842,19287.32464525267,7.31149,34.3,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1343,74.1,2015.0,111.4631,0.015085,0.000615,0.23666656299937472,99.0,28.9,99.0,7.149002857186247,99.0,0.1,496.99275,3.9,12.5,0.741,13.1,99.00478,19676.256310277135,7.59316,34.9,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1344,63.9,2000.0,287.44,0.0434,0.001665,6.0,99.0,25.6,96.0,4.16,97.0,0.1,1229.958,2.7,2.9,0.676,12.1,84.56442,7170.0,4.16031,14.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1345,64.4,2001.0,282.5491,0.03964,0.001535,5.75,95.0,25.6,95.0,3.47,95.0,0.1,149.926751,2.7,3.0,0.685,12.3,84.94212,8460.0,3.47097,14.4,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1346,64.7,2002.0,276.4935,0.036045,0.0014,5.99,95.0,25.7,95.0,3.61,95.0,0.1,1658.31146,2.6,3.1,0.7,12.7,85.62772,9530.0,3.6148,14.7,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1347,64.4,2003.0,283.3761,0.03279,0.00126,6.58,99.0,25.7,99.0,3.7,99.0,0.1,268.123657,2.6,3.2,0.714,13.1,86.31612,10470.0,3.72335,15.1,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1348,64.7,2004.0,288.5735,0.030145,0.00115,6.55,99.0,25.7,99.0,3.95,82.0,0.1,2874.288291,2.5,3.4,0.725,13.5,87.0073,11580.0,3.98308,15.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1349,64.6,2005.0,296.6057,0.02799,0.001025,6.94,94.0,25.8,99.0,4.7,98.0,0.1,3771.278957,2.5,3.5,0.737,13.9,87.70124,12570.0,3.90173,15.9,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1350,65.0,2006.0,298.841,0.02622,0.00094,7.08,99.0,25.8,99.0,3.73,99.0,0.1,5291.57565,2.5,3.7,0.747,14.3,88.39791,13900.0,3.39825,16.3,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1351,65.3,2007.0,292.7847,0.0246,0.000835,7.44,94.0,25.9,94.0,3.19,93.0,0.1,6771.414797,2.4,3.9,0.754,14.7,89.09731,15230.0,2.70315,16.7,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1352,66.6,2008.0,263.7262,0.022795,0.000765,7.6,99.0,25.9,99.0,3.65,99.0,0.1,8513.564645,2.4,4.1,0.758,14.6,89.7994,15460.0,3.04953,17.1,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1353,67.8,2009.0,240.4836,0.020915,0.00069,6.64,99.0,26.0,99.0,4.13,98.0,0.1,7165.2775,2.4,4.3,0.758,14.6,90.50419,15990.0,3.49914,17.6,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1354,67.8,2010.0,242.7507,0.018945,0.00064,6.83,99.0,26.0,98.0,4.42,99.0,0.1,97.649972,2.4,4.6,0.763,14.5,91.21149,16710.0,2.74076,18.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1355,68.5,2011.0,231.5825,0.016995,0.00052,6.63,99.0,26.1,99.0,4.6,99.0,0.1,11634.42422,2.4,4.8,0.766,14.4,91.92159,17710.0,2.68683,18.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1356,69.1,2012.0,224.3279,0.01499,0.00048,6.82,95.0,26.1,98.0,4.32,99.0,0.1,12387.18982,2.4,5.2,0.774,14.7,92.63432,18860.0,3.05964,19.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1357,69.5,2013.0,210.6928,0.013255,0.00042,6.48,99.0,26.2,98.0,4.3,98.0,0.1,1389.8561,2.4,5.5,0.782,15.0,93.30481,20570.0,2.86508,19.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1358,69.9,2014.0,198.8519,0.01186,0.00037,6.29,95.0,26.3,95.0,4.36,95.0,0.1,1286.56511,2.4,5.8,0.789,15.0,93.88235,14763.358700169927,2.70894,20.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1359,72.0,2015.0,192.4991,0.010705,0.00034,6.054579087798345,98.0,26.3,98.0,4.529510842502482,98.0,0.1,159.9817,2.4,6.2,0.793,15.0,94.46207,14666.62362292337,3.04575,20.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1360,51.9,2000.0,458.0529,0.06318,0.01047,1.51,59.75912696530804,22.0,8.0,4.68,82.0,18.1,43.9797132,9.3,0.5,0.448,8.4,47.3154,1420.0,4.63924,3.2,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1361,51.9,2001.0,464.9523,0.061685,0.009845,1.63,32.18780198702166,22.1,77.0,4.62,8.0,16.9,41.7763612,9.1,0.6,0.447,8.4,48.04586,1470.0,4.80369,3.4,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1362,52.1,2002.0,467.7048,0.060555,0.009325,1.66,84.0,22.2,83.0,4.54,84.0,15.7,395.8493511,9.0,0.6,0.451,8.5,48.77066,1460.0,4.95864,3.6,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1363,52.4,2003.0,466.3215,0.059455,0.008865,1.49,73.0,22.2,75.0,4.45,73.0,14.5,436.6875357,8.9,0.7,0.45,8.2,49.48969,1490.0,5.16912,3.8,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1364,53.0,2004.0,459.0289,0.05792,0.00838,1.43,73.0,22.3,73.0,4.29,73.0,13.2,458.8843551,8.8,0.8,0.461,8.9,50.20282,1570.0,5.34495,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1365,54.1,2005.0,437.6649,0.055615,0.007855,1.82,76.0,22.4,7.0,4.36,76.0,11.6,519.7999346,8.7,0.8,0.474,9.6,50.90902,1690.0,5.31436,4.2,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1366,55.3,2006.0,410.4331,0.052965,0.007315,1.76,8.0,22.5,77.0,4.24,8.0,10.3,697.66385,8.6,0.9,0.483,9.7,51.60912,1800.0,5.87345,4.4,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1367,56.8,2007.0,371.6676,0.050185,0.00676,1.97,81.0,22.6,76.0,4.8,81.0,9.1,839.181117,8.5,1.0,0.494,10.1,52.30302,1920.0,5.99707,4.6,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1368,57.9,2008.0,343.9401,0.04664,0.00616,1.71,88.0,22.7,88.0,3.9,88.0,6.4,916.8992515,8.4,1.1,0.506,10.4,52.99059,1940.0,6.04985,4.9,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1369,59.1,2009.0,313.7362,0.04462,0.00559,1.86,88.0,22.8,89.0,4.17,88.0,5.0,92.816252,8.3,1.2,0.514,10.7,53.67088,1950.0,6.0278,5.1,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1370,63.0,2010.0,285.2959,0.043125,0.005225,1.73,9.0,22.8,9.0,3.97,9.0,4.3,967.34773,8.2,1.4,0.523,11.1,54.34464,2030.0,6.11675,5.4,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1371,61.2,2011.0,265.0175,0.042065,0.004855,1.8,96.0,22.9,97.0,5.23,96.0,3.4,987.4453967,8.1,1.5,0.53,11.1,55.01381,2110.0,5.8117,5.6,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1372,62.1,2012.0,245.0035,0.041795,0.0045,1.81,94.0,23.0,94.0,5.49,94.0,3.0,1155.2582,8.0,1.6,0.536,11.1,55.67772,2180.0,5.6137,5.9,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1373,62.6,2013.0,241.2489,0.04135,0.00424,1.84,93.0,23.1,94.0,5.57,87.0,3.0,1229.114798,7.9,1.8,0.541,11.1,56.33693,2250.0,5.51942,6.2,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1374,62.9,2014.0,238.7097,0.04036,0.004005,0.01,92.0,23.2,93.0,5.72,92.0,2.9,1335.6458,7.8,1.9,0.546,11.1,56.9904,6012.4968892059915,5.45934,6.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1375,63.4,2015.0,231.7048,0.03876,0.00379,2.060888639354687,89.0,23.3,83.0,5.289209555399118,89.0,2.8,1349.97144,7.8,2.1,0.55,11.1,57.6383,6697.38187328686,5.21939,6.8,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1376,64.1,2000.0,221.9965,0.05494,0.004735,0.46,9.0,28.7,9.0,8.12,9.0,0.1,796.7937634,0.2,9.5,0.0,10.0,50.02758,2320.0,8.645,34.9,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1377,64.3,2001.0,219.2323,0.058195,0.004325,0.6,85.0,28.8,88.0,9.0,85.0,0.1,734.9492461,0.2,10.3,0.0,10.4,51.29749,2510.0,12.32934,35.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1378,64.6,2002.0,216.9157,0.064005,0.004265,0.49,79.0,28.9,96.0,9.1,77.0,0.1,826.58554,0.2,11.1,0.0,11.7,52.56739,2330.0,11.90128,36.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1379,64.7,2003.0,215.2543,0.07195,0.00438,0.5,73.0,29.0,79.0,9.98,7.0,0.1,115.3865,0.2,11.9,0.0,11.6,53.8373,2290.0,10.66935,37.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1380,64.8,2004.0,213.9508,0.078845,0.00437,0.48,67.0,29.1,61.0,1.39,62.0,0.1,113.6286,0.2,12.7,0.0,12.4,55.1072,2390.0,12.42029,38.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1381,64.9,2005.0,212.8743,0.07847,0.004385,0.6,5.0,29.2,74.0,1.6,79.0,0.1,1214.556667,0.2,13.6,0.0,12.2,56.37711,2420.0,11.50769,38.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1382,65.0,2006.0,211.9258,0.06981,0.004735,0.76,88.0,29.3,86.0,1.93,86.0,0.1,1151.555618,0.2,14.4,0.576,12.1,57.64701,2350.0,11.57651,39.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1383,65.0,2007.0,210.9314,0.058435,0.004785,0.68,96.0,29.3,93.0,13.66,94.0,0.1,1357.632211,0.2,15.3,0.574,11.8,58.91692,2480.0,11.35285,40.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1384,65.1,2008.0,209.775,0.049735,0.004455,0.46,83.0,29.4,74.0,12.23,82.0,0.1,1413.3234,0.2,16.1,0.572,11.6,60.18682,2570.0,14.07539,40.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1385,65.2,2009.0,208.5533,0.043885,0.00421,0.54,86.0,29.5,84.0,12.24,86.0,0.1,1297.285141,0.1,16.9,0.576,11.9,61.45673,2430.0,13.43941,41.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1386,65.3,2010.0,207.2804,0.041195,0.00391,0.48,91.0,29.6,95.0,1.52,91.0,0.1,1493.1651,0.1,17.8,0.584,11.9,62.72663,2390.0,9.20725,42.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1387,65.5,2011.0,205.9777,0.04109,0.003555,0.53,95.0,29.7,95.0,1.42,99.0,0.1,1692.613277,0.1,18.6,0.585,11.9,63.99654,2390.0,8.58405,42.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1388,65.7,2012.0,204.5693,0.04286,0.003335,0.01,94.0,29.7,92.0,1.37,94.0,0.1,1763.815497,0.1,19.5,0.581,11.9,65.26645,2660.0,8.59842,43.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1389,65.8,2013.0,202.9958,0.04577,0.00332,0.01,95.0,29.8,91.0,1.15,95.0,0.1,1724.361737,0.1,20.4,0.589,11.9,66.53635,2780.0,9.46005,44.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1390,66.1,2014.0,201.2068,0.048605,0.00326,0.01,75.0,29.9,79.0,1.21,75.0,0.1,1684.54274,0.1,21.2,0.597,11.9,67.80626,21243.40925140608,9.93769,44.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1391,66.3,2015.0,199.2217,0.050165,0.003245,-0.14996949966555917,82.0,30.0,8.0,7.32457986844058,78.0,0.1,1424.483611,0.1,22.1,0.586,11.9,69.07616,19294.39414959429,7.98819,45.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1392,73.2,2000.0,93.57471,0.00986,0.000405,0.01,95.0,28.3,94.0,2.51,98.0,0.1,18389.38433,3.2,17.7,0.786,14.1,100.0,75580.0,2.51491,29.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1393,73.2,2001.0,92.40391,0.009905,0.0004,0.01,99.0,28.4,99.0,3.61,99.0,0.1,1654.96761,3.2,18.1,0.786,14.0,100.0,72590.0,3.60883,30.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1394,73.3,2002.0,91.24981,0.010445,0.00041,0.01,99.0,28.4,99.0,3.56,99.0,0.1,17789.41981,3.2,18.5,0.785,13.9,100.0,69980.0,3.57235,30.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1395,73.4,2003.0,90.18487,0.011365,0.000405,0.03,99.0,28.5,99.0,3.23,99.0,0.1,2271.56961,3.1,18.8,0.788,14.1,100.0,79780.0,3.23327,31.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1396,73.5,2004.0,89.13409,0.012045,0.00045,0.02,94.0,28.6,98.0,2.76,98.0,0.1,26921.8278,3.1,19.2,0.791,14.4,100.0,88870.0,2.75732,31.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1397,73.6,2005.0,87.93832,0.0121,0.00045,0.01,99.0,28.7,99.0,2.38,99.0,0.1,3549.26132,3.1,19.6,0.789,14.2,100.0,96720.0,2.37762,32.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1398,73.6,2006.0,87.16492,0.01181,0.000445,0.01,99.0,28.7,99.0,2.25,99.0,0.1,42717.55725,3.1,19.9,0.787,14.1,100.0,103600.0,2.25314,32.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0
